Datetime,NH3_N
2021-12-29 01:00:00,0.7042220357142853
2021-12-29 02:00:00,0.8720153628571423
2021-12-29 03:00:00,0.8920726580952376
2021-12-29 04:00:00,0.7360837028571425
2021-12-29 05:00:00,0.4476876428571426
2021-12-29 06:00:00,0.25621147142857126
2021-12-29 07:00:00,0.22216454428571414
2021-12-29 08:00:00,0.21417426904761894
2021-12-29 09:00:00,0.20956745285714273
2021-12-29 10:00:00,0.24035279714285698
2021-12-29 11:00:00,0.3297643566666664
2021-12-29 12:00:00,0.4285022428571426
2021-12-29 13:00:00,0.5274923980952378
2021-12-29 14:00:00,0.6312601904761902
2021-12-29 15:00:00,0.658189373333333
2021-12-29 16:00:00,0.5444953409523807
2021-12-29 17:00:00,0.4966351357142854
2021-12-29 18:00:00,0.5609921328571426
2021-12-29 19:00:00,0.5827196285714282
2021-12-29 20:00:00,0.443918175238095
2021-12-29 21:00:00,0.3080818957142855
2021-12-29 22:00:00,0.23598118238095223
2021-12-29 23:00:00,0.21635288190476176
2021-12-30 00:00:00,0.20891034857142843
2021-12-30 01:00:00,0.21649358428571414
2021-12-30 02:00:00,0.24417478666666645
2021-12-30 03:00:00,0.2533497757142855
2021-12-30 04:00:00,0.2453586390476189
2021-12-30 05:00:00,0.22495143285714272
2021-12-30 06:00:00,0.21964137619047602
2021-12-30 07:00:00,0.21307968095238078
2021-12-30 08:00:00,0.216284676190476
2021-12-30 09:00:00,0.21359615380952368
2021-12-30 10:00:00,0.22763196761904744
2021-12-30 11:00:00,0.27961796761904745
2021-12-30 12:00:00,0.31955559999999983
2021-12-30 13:00:00,0.3070991123809522
2021-12-30 14:00:00,0.26469841047619025
2021-12-30 15:00:00,0.24400891666666646
2021-12-30 16:00:00,0.23454533619047602
2021-12-30 17:00:00,0.22800878380952364
2021-12-30 18:00:00,0.22573508333333317
2021-12-30 19:00:00,0.23174465285714274
2021-12-30 20:00:00,0.24234406999999986
2021-12-30 21:00:00,0.2530374557142856
2021-12-30 22:00:00,0.24786121619047602
2021-12-30 23:00:00,0.23403228428571415
2021-12-31 00:00:00,0.22189975761904748
2021-12-31 01:00:00,0.22243804190476174
2021-12-31 02:00:00,0.22470674380952368
2021-12-31 03:00:00,0.22817258142857125
2021-12-31 04:00:00,0.23248567523809507
2021-12-31 05:00:00,0.23512858999999983
2021-12-31 06:00:00,0.23693412666666647
2021-12-31 07:00:00,0.23817147238095218
2021-12-31 08:00:00,0.23467322285714273
2021-12-31 09:00:00,0.20469507809523793
2021-12-31 10:00:00,0.3917584980952379
2021-12-31 11:00:00,1.0000036842857136
2021-12-31 12:00:00,1.831725395238094
2021-12-31 13:00:00,2.430749078095237
2021-12-31 14:00:00,2.51560777142857
2021-12-31 15:00:00,2.1250651723809515
2021-12-31 16:00:00,1.4531693242857135
2021-12-31 17:00:00,0.8614719623809518
2021-12-31 18:00:00,0.5312168247619045
2021-12-31 19:00:00,0.43187197666666644
2021-12-31 20:00:00,0.4230329147619045
2021-12-31 21:00:00,0.4117352685714284
2021-12-31 22:00:00,0.39154248857142837
2021-12-31 23:00:00,0.3733658538095236
2022-01-01 00:00:00,0.36708548142857117
2022-01-01 01:00:00,0.3644649985714284
2022-01-01 02:00:00,0.3646700290476189
2022-01-01 03:00:00,0.35955535666666644
2022-01-01 04:00:00,0.38517690095238066
2022-01-01 05:00:00,0.41763651999999973
2022-01-01 06:00:00,0.43096567809523784
2022-01-01 07:00:00,0.40995949904761875
2022-01-01 08:00:00,0.400945586190476
2022-01-01 09:00:00,0.3951697557142855
2022-01-01 10:00:00,0.39540307238095224
2022-01-01 11:00:00,0.4445498438095236
2022-01-01 12:00:00,0.4848062533333331
2022-01-01 13:00:00,0.5506510628571425
2022-01-01 14:00:00,0.7010226309523806
2022-01-01 15:00:00,0.8620221757142852
2022-01-01 16:00:00,0.833501741428571
2022-01-01 17:00:00,0.6745812880952378
2022-01-01 18:00:00,0.5518953080952378
2022-01-01 19:00:00,0.4992877995238092
2022-01-01 20:00:00,0.46610221285714265
2022-01-01 21:00:00,0.4532761038095236
2022-01-01 22:00:00,0.44561794857142834
2022-01-01 23:00:00,0.4497017271428569
2022-01-02 00:00:00,0.4929532904761902
2022-01-02 01:00:00,0.6892089147619044
2022-01-02 02:00:00,1.0082767714285712
2022-01-02 03:00:00,1.0972171661904757
2022-01-02 04:00:00,0.8346337447619044
2022-01-02 05:00:00,0.5144074866666662
2022-01-02 06:00:00,0.4067952885714283
2022-01-02 07:00:00,0.3970809723809522
2022-01-02 08:00:00,0.38550718380952353
2022-01-02 09:00:00,0.3722013761904759
2022-01-02 10:00:00,0.376073163333333
2022-01-02 11:00:00,0.5422105495238091
2022-01-02 12:00:00,0.8563142261904758
2022-01-02 13:00:00,1.1318017571428565
2022-01-02 14:00:00,1.2579622552380947
2022-01-02 15:00:00,1.4414347904761895
2022-01-02 16:00:00,1.6505023114285706
2022-01-02 17:00:00,1.5334455271428564
2022-01-02 18:00:00,1.1203109342857136
2022-01-02 19:00:00,0.9805467747619041
2022-01-02 20:00:00,1.623384919999999
2022-01-02 21:00:00,2.248517838095237
2022-01-02 22:00:00,2.0648486166666657
2022-01-02 23:00:00,1.212918908571428
2022-01-03 00:00:00,0.6166732809523805
2022-01-03 01:00:00,0.432714885238095
2022-01-03 02:00:00,0.40475061666666645
2022-01-03 03:00:00,0.41182783999999983
2022-01-03 04:00:00,0.4231591157142855
2022-01-03 05:00:00,0.41924216238095213
2022-01-03 06:00:00,0.38964099619047593
2022-01-03 07:00:00,0.3791915033333331
2022-01-03 08:00:00,0.34312307523809504
2022-01-03 09:00:00,0.4247423671428568
2022-01-03 10:00:00,1.0219230719047614
2022-01-03 11:00:00,2.025800609999999
2022-01-03 12:00:00,2.9044282490476174
2022-01-03 13:00:00,3.255672738095236
2022-01-03 14:00:00,3.1757097047619034
2022-01-03 15:00:00,2.777510323809522
2022-01-03 16:00:00,2.2796529761904747
2022-01-03 17:00:00,1.9585727857142843
2022-01-03 18:00:00,1.8644546571428564
2022-01-03 19:00:00,2.0256606095238086
2022-01-03 20:00:00,2.2761912619047604
2022-01-03 21:00:00,2.2396660719047605
2022-01-03 22:00:00,1.7431728752380944
2022-01-03 23:00:00,1.079917356666666
2022-01-04 00:00:00,0.6445860376190473
2022-01-04 01:00:00,0.45296970666666647
2022-01-04 02:00:00,0.4076047966666665
2022-01-04 03:00:00,0.39141819999999977
2022-01-04 04:00:00,0.38327834238095215
2022-01-04 05:00:00,0.37988105666666644
2022-01-04 06:00:00,0.37615938190476167
2022-01-04 07:00:00,0.37549197190476163
2022-01-04 08:00:00,0.3373425738095236
2022-01-04 09:00:00,0.4270768428571424
2022-01-04 10:00:00,1.1078817833333325
2022-01-04 11:00:00,2.4977397271428563
2022-01-04 12:00:00,4.145693653809522
2022-01-04 13:00:00,5.552117847619046
2022-01-04 14:00:00,6.206588357142854
2022-01-04 15:00:00,5.59534435238095
2022-01-04 16:00:00,4.1046307428571405
2022-01-04 17:00:00,2.6461439733333316
2022-01-04 18:00:00,1.6750598880952372
2022-01-04 19:00:00,1.1097508999999992
2022-01-04 20:00:00,1.2354860485714276
2022-01-04 21:00:00,1.457404015714285
2022-01-04 22:00:00,1.291521118571428
2022-01-04 23:00:00,0.8288259814285709
2022-01-05 00:00:00,0.6534711738095234
2022-01-05 01:00:00,0.6108021138095234
2022-01-05 02:00:00,0.5644800166666664
2022-01-05 03:00:00,0.5073751004761902
2022-01-05 04:00:00,0.44586258523809497
2022-01-05 05:00:00,0.392186075238095
2022-01-05 06:00:00,0.37102800857142837
2022-01-05 07:00:00,0.34880025380952356
2022-01-05 08:00:00,0.3201865423809521
2022-01-05 09:00:00,0.5474316085714283
2022-01-05 10:00:00,1.2104519428571423
2022-01-05 11:00:00,2.0467239661904753
2022-01-05 12:00:00,2.648939829523808
2022-01-05 13:00:00,2.912346009523808
2022-01-05 14:00:00,2.7537038523809514
2022-01-05 15:00:00,2.404907357142856
2022-01-05 16:00:00,2.108637299999999
2022-01-05 17:00:00,1.9204530714285704
2022-01-05 18:00:00,1.643767866666666
2022-01-05 19:00:00,1.4371671228571419
2022-01-05 20:00:00,1.3040489999999993
2022-01-05 21:00:00,1.067912901428571
2022-01-05 22:00:00,0.7461948819047616
2022-01-05 23:00:00,0.5034701938095235
2022-01-06 00:00:00,0.4562077852380949
2022-01-06 01:00:00,0.5567916676190472
2022-01-06 02:00:00,0.689240125238095
2022-01-06 03:00:00,0.6758066452380949
2022-01-06 04:00:00,0.5309306909523808
2022-01-06 05:00:00,0.3998409809523807
2022-01-06 06:00:00,0.355633885238095
2022-01-06 07:00:00,0.3255327023809521
2022-01-06 08:00:00,0.3432922971428569
2022-01-06 09:00:00,0.5969537776190472
2022-01-06 10:00:00,1.1807018257142852
2022-01-06 11:00:00,1.8869013428571422
2022-01-06 12:00:00,2.3308844833333318
2022-01-06 13:00:00,2.309277652380951
2022-01-06 14:00:00,1.9214153223809511
2022-01-06 15:00:00,1.3392035385714278
2022-01-06 16:00:00,0.7939448976190471
2022-01-06 17:00:00,0.4593279499999997
2022-01-06 18:00:00,0.37584309238095215
2022-01-06 19:00:00,0.3741443390476188
2022-01-06 20:00:00,0.36450687238095203
2022-01-06 21:00:00,0.35162982380952357
2022-01-06 22:00:00,0.34640563857142836
2022-01-06 23:00:00,0.3413699680952379
2022-01-07 00:00:00,0.3363773666666664
2022-01-07 01:00:00,0.3417017390476188
2022-01-07 02:00:00,0.36307084666666645
2022-01-07 03:00:00,0.3738254104761902
2022-01-07 04:00:00,0.3621583499999998
2022-01-07 05:00:00,0.3405251628571427
2022-01-07 06:00:00,0.3304109095238093
2022-01-07 07:00:00,0.3181392766666664
2022-01-07 08:00:00,0.2954897295238093
2022-01-07 09:00:00,0.4359196228571425
2022-01-07 10:00:00,0.8696588447619041
2022-01-07 11:00:00,1.661484407142856
2022-01-07 12:00:00,2.398015362380951
2022-01-07 13:00:00,2.6786489761904746
2022-01-07 14:00:00,2.322769038095237
2022-01-07 15:00:00,1.6381370804761894
2022-01-07 16:00:00,0.9740617909523805
2022-01-07 17:00:00,0.5618361738095236
2022-01-07 18:00:00,0.5054144404761901
2022-01-07 19:00:00,0.8962458833333327
2022-01-07 20:00:00,1.5327140480952373
2022-01-07 21:00:00,1.996892678095237
2022-01-07 22:00:00,1.9652002085714277
2022-01-07 23:00:00,1.5754918952380943
2022-01-08 00:00:00,1.1154882080952375
2022-01-08 01:00:00,0.8158576966666662
2022-01-08 02:00:00,0.6312102966666664
2022-01-08 03:00:00,0.49512134761904736
2022-01-08 04:00:00,0.39520708095238066
2022-01-08 05:00:00,0.36499376952380924
2022-01-08 06:00:00,0.34613294571428554
2022-01-08 07:00:00,0.34023575761904734
2022-01-08 08:00:00,0.3210763557142855
2022-01-08 09:00:00,0.30976012857142826
2022-01-08 10:00:00,0.6870400009523805
2022-01-08 11:00:00,1.578426398095237
2022-01-08 12:00:00,2.7263367861904744
2022-01-08 13:00:00,3.481026776190474
2022-01-08 14:00:00,3.674791366666665
2022-01-08 15:00:00,3.3531253904761886
2022-01-08 16:00:00,2.7162155947619033
2022-01-08 17:00:00,1.895080856666666
2022-01-08 18:00:00,1.1508454371428565
2022-01-08 19:00:00,0.7590549999999995
2022-01-08 20:00:00,0.633002303333333
2022-01-08 21:00:00,0.568266485238095
2022-01-08 22:00:00,0.46885608571428544
2022-01-08 23:00:00,0.4091028371428569
2022-01-09 00:00:00,0.3797043885714283
2022-01-09 01:00:00,0.36728310761904737
2022-01-09 02:00:00,0.3538042909523807
2022-01-09 03:00:00,0.33270500809523784
2022-01-09 04:00:00,0.31625321095238074
2022-01-09 05:00:00,0.31161240476190455
2022-01-09 06:00:00,0.314300616190476
2022-01-09 07:00:00,0.3185428857142855
2022-01-09 08:00:00,0.3171441338095236
2022-01-09 09:00:00,0.2966187919047617
2022-01-09 10:00:00,0.3872030338095235
2022-01-09 11:00:00,0.7429363809523805
2022-01-09 12:00:00,1.3139248680952371
2022-01-09 13:00:00,1.8405027404761893
2022-01-09 14:00:00,2.152242904761903
2022-01-09 15:00:00,2.1566255047619034
2022-01-09 16:00:00,1.8415726404761894
2022-01-09 17:00:00,1.3380743195238087
2022-01-09 18:00:00,0.9197168371428566
2022-01-09 19:00:00,0.7573761747619043
2022-01-09 20:00:00,0.7371024671428568
2022-01-09 21:00:00,0.6714461099999997
2022-01-09 22:00:00,0.5330979499999997
2022-01-09 23:00:00,0.42607384523809494
