Datetime,SG-9
2021-12-29 01:00:00,0.6940553387445878
2021-12-29 02:00:00,0.8047791787157277
2021-12-29 03:00:00,0.802353144155843
2021-12-29 04:00:00,0.6878853352813843
2021-12-29 05:00:00,0.5102373706349199
2021-12-29 06:00:00,0.3533393451659447
2021-12-29 07:00:00,0.22006053549783516
2021-12-29 08:00:00,0.17436126450216421
2021-12-29 09:00:00,0.21358383376623344
2021-12-29 10:00:00,0.2610105839105335
2021-12-29 11:00:00,0.3306554732323227
2021-12-29 12:00:00,0.43986760548340487
2021-12-29 13:00:00,0.541004203751803
2021-12-29 14:00:00,0.5776588298701291
2021-12-29 15:00:00,0.5911489414141406
2021-12-29 16:00:00,0.5965176360028852
2021-12-29 17:00:00,0.5885909584415576
2021-12-29 18:00:00,0.5414800600288593
2021-12-29 19:00:00,0.4831257275613269
2021-12-29 20:00:00,0.43310231796536736
2021-12-29 21:00:00,0.3610437917748912
2021-12-29 22:00:00,0.2623370761183257
2021-12-29 23:00:00,0.21029633109668072
2021-12-30 00:00:00,0.20837231948051915
2021-12-30 01:00:00,0.22239974761904724
2021-12-30 02:00:00,0.23454023939393903
2021-12-30 03:00:00,0.2406504528860025
2021-12-30 04:00:00,0.24033776601731566
2021-12-30 05:00:00,0.23370535800865766
2021-12-30 06:00:00,0.2228684504329001
2021-12-30 07:00:00,0.20986678751803717
2021-12-30 08:00:00,0.20869467113997078
2021-12-30 09:00:00,0.22499378441558404
2021-12-30 10:00:00,0.25242323802308764
2021-12-30 11:00:00,0.27499506428571385
2021-12-30 12:00:00,0.2886799308080804
2021-12-30 13:00:00,0.2912794680375176
2021-12-30 14:00:00,0.2810314591630587
2021-12-30 15:00:00,0.2561113575757572
2021-12-30 16:00:00,0.2321301883116879
2021-12-30 17:00:00,0.22678850714285678
2021-12-30 18:00:00,0.2287018666666663
2021-12-30 19:00:00,0.23610037720057686
2021-12-30 20:00:00,0.24173393737373702
2021-12-30 21:00:00,0.24412762157287124
2021-12-30 22:00:00,0.24233791204906172
2021-12-30 23:00:00,0.23645059711399674
2021-12-31 00:00:00,0.22906112842712806
2021-12-31 01:00:00,0.22383044725829687
2021-12-31 02:00:00,0.22320591118326083
2021-12-31 03:00:00,0.2278610638528135
2021-12-31 04:00:00,0.23146500533910497
2021-12-31 05:00:00,0.2343958601010097
2021-12-31 06:00:00,0.23041577171717134
2021-12-31 07:00:00,0.17668311904761874
2021-12-31 08:00:00,0.1493033640692638
2021-12-31 09:00:00,0.2846873653679649
2021-12-31 10:00:00,0.6316768653679644
2021-12-31 11:00:00,1.1679936809523792
2021-12-31 12:00:00,1.7500877800865777
2021-12-31 13:00:00,2.1879397476911944
2021-12-31 14:00:00,2.3106511375901846
2021-12-31 15:00:00,2.0446330003607476
2021-12-31 16:00:00,1.5454132253968234
2021-12-31 17:00:00,1.0295799023809509
2021-12-31 18:00:00,0.6343034517316009
2021-12-31 19:00:00,0.43008320707070646
2021-12-31 20:00:00,0.37149900425685367
2021-12-31 21:00:00,0.3790545396825391
2021-12-31 22:00:00,0.38600830988455936
2021-12-31 23:00:00,0.3784629803751798
2022-01-01 00:00:00,0.3688717709235204
2022-01-01 01:00:00,0.3571007841269836
2022-01-01 02:00:00,0.3627392963203458
2022-01-01 03:00:00,0.3766320156565651
2022-01-01 04:00:00,0.3916717264069258
2022-01-01 05:00:00,0.40437001616161555
2022-01-01 06:00:00,0.41322267344877284
2022-01-01 07:00:00,0.4126775897546891
2022-01-01 08:00:00,0.40091417619047565
2022-01-01 09:00:00,0.4001698917748912
2022-01-01 10:00:00,0.4048570054112549
2022-01-01 11:00:00,0.42498221421356364
2022-01-01 12:00:00,0.5022296641414135
2022-01-01 13:00:00,0.6180913453823945
2022-01-01 14:00:00,0.7153086885281376
2022-01-01 15:00:00,0.7648920175324664
2022-01-01 16:00:00,0.7582069739538229
2022-01-01 17:00:00,0.7113231658730148
2022-01-01 18:00:00,0.609944306782106
2022-01-01 19:00:00,0.5082361453823947
2022-01-01 20:00:00,0.45668276356421295
2022-01-01 21:00:00,0.4363132581529575
2022-01-01 22:00:00,0.41643013463203404
2022-01-01 23:00:00,0.4579170162337655
2022-01-02 00:00:00,0.6148188546176039
2022-01-02 01:00:00,0.7842091224386714
2022-01-02 02:00:00,0.8805548209235198
2022-01-02 03:00:00,0.8936033968975456
2022-01-02 04:00:00,0.8171467598124087
2022-01-02 05:00:00,0.6659021186868679
2022-01-02 06:00:00,0.4819392341269835
2022-01-02 07:00:00,0.3545598483405477
2022-01-02 08:00:00,0.32360394047618996
2022-01-02 09:00:00,0.35777784083694025
2022-01-02 10:00:00,0.4587032757575751
2022-01-02 11:00:00,0.6187066610389601
2022-01-02 12:00:00,0.8057917504328993
2022-01-02 13:00:00,1.0549337076479062
2022-01-02 14:00:00,1.3433603321067802
2022-01-02 15:00:00,1.4981384566378044
2022-01-02 16:00:00,1.4342503734487715
2022-01-02 17:00:00,1.285302199062047
2022-01-02 18:00:00,1.3382743415584395
2022-01-02 19:00:00,1.5265197653679632
2022-01-02 20:00:00,1.6685193621212098
2022-01-02 21:00:00,1.7263991446608924
2022-01-02 22:00:00,1.6733526070707048
2022-01-02 23:00:00,1.4016372326118307
2022-01-03 00:00:00,0.938821566305915
2022-01-03 01:00:00,0.4989234381673874
2022-01-03 02:00:00,0.34838737171717116
2022-01-03 03:00:00,0.3693131469696964
2022-01-03 04:00:00,0.39998502510822453
2022-01-03 05:00:00,0.4012106387445881
2022-01-03 06:00:00,0.3519862054834049
2022-01-03 07:00:00,0.26867057676767625
2022-01-03 08:00:00,0.34781128362193303
2022-01-03 09:00:00,0.6932788293650782
2022-01-03 10:00:00,1.2718453972582955
2022-01-03 11:00:00,1.9814280712121184
2022-01-03 12:00:00,2.644351432683979
2022-01-03 13:00:00,3.065544481024527
2022-01-03 14:00:00,3.091523820418466
2022-01-03 15:00:00,2.7822939935064896
2022-01-03 16:00:00,2.3815353802308765
2022-01-03 17:00:00,2.092926750360747
2022-01-03 18:00:00,2.027954554112551
2022-01-03 19:00:00,2.0900399817460285
2022-01-03 20:00:00,2.116150346753243
2022-01-03 21:00:00,1.9758531704906175
2022-01-03 22:00:00,1.658942660389608
2022-01-03 23:00:00,1.2377586131313114
2022-01-04 00:00:00,0.7954064410533899
2022-01-04 01:00:00,0.4877617136363629
2022-01-04 02:00:00,0.3730112590909086
2022-01-04 03:00:00,0.357196655555555
2022-01-04 04:00:00,0.3717160306637801
2022-01-04 05:00:00,0.3733737939393934
2022-01-04 06:00:00,0.3219064457431452
2022-01-04 07:00:00,0.22598708210678164
2022-01-04 08:00:00,0.2780723212842707
2022-01-04 09:00:00,0.662770329220778
2022-01-04 10:00:00,1.4604919924242403
2022-01-04 11:00:00,2.704693412698409
2022-01-04 12:00:00,4.150107581890326
2022-01-04 13:00:00,5.264012828932172
2022-01-04 14:00:00,5.669739212193354
2022-01-04 15:00:00,5.2593523735930665
2022-01-04 16:00:00,4.239202700937945
2022-01-04 17:00:00,2.9425998080808036
2022-01-04 18:00:00,1.9249023098124072
2022-01-04 19:00:00,1.3892955772727253
2022-01-04 20:00:00,1.2088055866522347
2022-01-04 21:00:00,1.1355277104617587
2022-01-04 22:00:00,1.0876153932178916
2022-01-04 23:00:00,0.9859297436507922
2022-01-05 00:00:00,0.7945770283549771
2022-01-05 01:00:00,0.5746097834054826
2022-01-05 02:00:00,0.5219263308080799
2022-01-05 03:00:00,0.4957759435064928
2022-01-05 04:00:00,0.44755123463203395
2022-01-05 05:00:00,0.39436373311688255
2022-01-05 06:00:00,0.304320174531024
2022-01-05 07:00:00,0.2664206970418465
2022-01-05 08:00:00,0.42140318066378
2022-01-05 09:00:00,0.780761446248195
2022-01-05 10:00:00,1.3168479100288581
2022-01-05 11:00:00,1.9562134953823924
2022-01-05 12:00:00,2.4667320772005734
2022-01-05 13:00:00,2.7467580817460275
2022-01-05 14:00:00,2.735472216017312
2022-01-05 15:00:00,2.5071385591630557
2022-01-05 16:00:00,2.1939253434343406
2022-01-05 17:00:00,1.891520590620488
2022-01-05 18:00:00,1.6671211616161592
2022-01-05 19:00:00,1.4839157706349186
2022-01-05 20:00:00,1.2341243343434325
2022-01-05 21:00:00,0.9802484386002872
2022-01-05 22:00:00,0.7639706189754679
2022-01-05 23:00:00,0.6095483379509371
2022-01-06 00:00:00,0.5424894593795085
2022-01-06 01:00:00,0.5516404223665216
2022-01-06 02:00:00,0.5897466482683975
2022-01-06 03:00:00,0.5931555179653671
2022-01-06 04:00:00,0.5487016122655115
2022-01-06 05:00:00,0.4428009587301581
2022-01-06 06:00:00,0.3137415038239533
2022-01-06 07:00:00,0.27773454531024483
2022-01-06 08:00:00,0.43468571269841205
2022-01-06 09:00:00,0.7929477875180364
2022-01-06 10:00:00,1.2856471665223648
2022-01-06 11:00:00,1.777743063564211
2022-01-06 12:00:00,2.125745460101007
2022-01-06 13:00:00,2.166787387229434
2022-01-06 14:00:00,1.8756059624819597
2022-01-06 15:00:00,1.3973972543290023
2022-01-06 16:00:00,0.9205581556998543
2022-01-06 17:00:00,0.5712865626262618
2022-01-06 18:00:00,0.38122062561327497
2022-01-06 19:00:00,0.3190628639971135
2022-01-06 20:00:00,0.3359740059163054
2022-01-06 21:00:00,0.35028096320346264
2022-01-06 22:00:00,0.34453192503607455
2022-01-06 23:00:00,0.337888533549783
2022-01-07 00:00:00,0.34384654949494897
2022-01-07 01:00:00,0.35178489379509326
2022-01-07 02:00:00,0.3576698398989894
2022-01-07 03:00:00,0.36021733088023034
2022-01-07 04:00:00,0.35742662878787823
2022-01-07 05:00:00,0.34224329336219284
2022-01-07 06:00:00,0.2878615686147181
2022-01-07 07:00:00,0.2529329651515147
2022-01-07 08:00:00,0.31310479689754633
2022-01-07 09:00:00,0.5982355857864348
2022-01-07 10:00:00,1.1021700673881658
2022-01-07 11:00:00,1.6952431288600265
2022-01-07 12:00:00,2.184488691774889
2022-01-07 13:00:00,2.380838705483402
2022-01-07 14:00:00,2.190471552236649
2022-01-07 15:00:00,1.6946483697691175
2022-01-07 16:00:00,1.0800924238816725
2022-01-07 17:00:00,0.7087905616883106
2022-01-07 18:00:00,0.7119610667388155
2022-01-07 19:00:00,1.0217941893939377
2022-01-07 20:00:00,1.4341066032467513
2022-01-07 21:00:00,1.726691119408367
2022-01-07 22:00:00,1.7896132709956687
2022-01-07 23:00:00,1.6140886694805174
2022-01-08 00:00:00,1.250164628499277
2022-01-08 01:00:00,0.8877769838383827
2022-01-08 02:00:00,0.6249163484848475
2022-01-08 03:00:00,0.47973276883116805
2022-01-08 04:00:00,0.4085319107503601
2022-01-08 05:00:00,0.3622633327561322
2022-01-08 06:00:00,0.31579569985569933
2022-01-08 07:00:00,0.23606182438672402
2022-01-08 08:00:00,0.23769300137085095
2022-01-08 09:00:00,0.4608109775613267
2022-01-08 10:00:00,0.9907190360028844
2022-01-08 11:00:00,1.743894000721498
2022-01-08 12:00:00,2.5585948862914822
2022-01-08 13:00:00,3.2310482266955223
2022-01-08 14:00:00,3.525277893939389
2022-01-08 15:00:00,3.2889543717893175
2022-01-08 16:00:00,2.682335802741699
2022-01-08 17:00:00,1.9635614646464619
2022-01-08 18:00:00,1.3374804162337646
2022-01-08 19:00:00,0.8727116126262613
2022-01-08 20:00:00,0.5991048833333324
2022-01-08 21:00:00,0.4873990704906197
2022-01-08 22:00:00,0.4557128392496386
2022-01-08 23:00:00,0.42645271774891713
2022-01-09 00:00:00,0.38074054725829665
2022-01-09 01:00:00,0.35911627640692584
2022-01-09 02:00:00,0.3445782718614713
2022-01-09 03:00:00,0.33184754567099506
2022-01-09 04:00:00,0.3225996733766229
2022-01-09 05:00:00,0.3150580891053386
2022-01-09 06:00:00,0.3096991812409808
2022-01-09 07:00:00,0.28141217258297213
2022-01-09 08:00:00,0.2564253263347759
2022-01-09 09:00:00,0.31820075331890285
2022-01-09 10:00:00,0.5206768374458867
2022-01-09 11:00:00,0.8658065137806625
2022-01-09 12:00:00,1.3178899507214987
2022-01-09 13:00:00,1.758728801587299
2022-01-09 14:00:00,2.0375256966810937
2022-01-09 15:00:00,2.0310799380952353
2022-01-09 16:00:00,1.772147593506491
2022-01-09 17:00:00,1.4219491716450197
2022-01-09 18:00:00,1.0858646303751789
2022-01-09 19:00:00,0.8222167133477623
2022-01-09 20:00:00,0.671547137950937
2022-01-09 21:00:00,0.5935201151515144
2022-01-09 22:00:00,0.5283844272727265
2022-01-09 23:00:00,0.45901871847041775
2022-01-10 00:00:00,0.41108259884559817
2022-01-10 01:00:00,0.4086073773448767
2022-01-10 02:00:00,0.4186724931457425
2022-01-10 03:00:00,0.41679296428571366
2022-01-10 04:00:00,0.40149291911976853
2022-01-10 05:00:00,0.3621037802308797
2022-01-10 06:00:00,0.2613332065656562
2022-01-10 07:00:00,0.2461627768398264
2022-01-10 08:00:00,0.3773245534632028
2022-01-10 09:00:00,0.6501950611111103
2022-01-10 10:00:00,1.0389727932178918
2022-01-10 11:00:00,1.3914276333333313
2022-01-10 12:00:00,1.6239493506493483
2022-01-10 13:00:00,1.6379960246031724
2022-01-10 14:00:00,1.3921040364357844
2022-01-10 15:00:00,1.058991226406925
2022-01-10 16:00:00,0.777208116017315
2022-01-10 17:00:00,0.684685714862914
2022-01-10 18:00:00,0.8091358869408358
2022-01-10 19:00:00,0.9703981910533896
2022-01-10 20:00:00,1.081268947474746
2022-01-10 21:00:00,1.0639898190476176
2022-01-10 22:00:00,0.9096600380952369
2022-01-10 23:00:00,0.6735479243867234
2022-01-11 00:00:00,0.4511011528860023
2022-01-11 01:00:00,0.32386041962481915
2022-01-11 02:00:00,0.29728284754689704
2022-01-11 03:00:00,0.30231082352092303
2022-01-11 04:00:00,0.30458266818181773
2022-01-11 05:00:00,0.29357234105339064
2022-01-11 06:00:00,0.247879805411255
2022-01-11 07:00:00,0.24544832662337623
2022-01-11 08:00:00,0.35711431955266904
2022-01-11 09:00:00,0.5914404084415574
2022-01-11 10:00:00,0.9661352492063477
2022-01-11 11:00:00,1.4560631748196227
2022-01-11 12:00:00,1.946445434776332
2022-01-11 13:00:00,2.316857081024528
2022-01-11 14:00:00,2.399617120346317
2022-01-11 15:00:00,2.180986610678208
2022-01-11 16:00:00,1.7576485691919168
2022-01-11 17:00:00,1.2503192752525236
2022-01-11 18:00:00,0.8174574853535341
2022-01-11 19:00:00,0.5418083253246745
2022-01-11 20:00:00,0.41614092546897474
2022-01-11 21:00:00,0.43503812150072085
2022-01-11 22:00:00,0.5067777318181811
2022-01-11 23:00:00,0.5735870026695518
2022-01-12 00:00:00,0.6254032893217885
2022-01-12 01:00:00,0.6399828792929284
2022-01-12 02:00:00,0.6169068687590178
2022-01-12 03:00:00,0.5498799646464638
2022-01-12 04:00:00,0.44732526356421287
2022-01-12 05:00:00,0.34704591067821017
2022-01-12 06:00:00,0.26661438636363594
2022-01-12 07:00:00,0.23100272474747438
2022-01-12 08:00:00,0.29545968073593026
2022-01-12 09:00:00,0.4310723100288594
2022-01-12 10:00:00,0.6072084567099558
2022-01-12 11:00:00,0.7548235565656556
2022-01-12 12:00:00,0.8223397377344867
2022-01-12 13:00:00,0.786202865079364
2022-01-12 14:00:00,0.6384034054112545
2022-01-12 15:00:00,0.4787014619047612
2022-01-12 16:00:00,0.44118518419913344
2022-01-12 17:00:00,0.5678604922799415
2022-01-12 18:00:00,0.7883143424242414
2022-01-12 19:00:00,0.9497264642135629
2022-01-12 20:00:00,0.9847235454545442
2022-01-12 21:00:00,0.8879772469696958
2022-01-12 22:00:00,0.6877151635642126
2022-01-12 23:00:00,0.4690577883838377
2022-01-13 00:00:00,0.3042471346320341
2022-01-13 01:00:00,0.24823431652236616
2022-01-13 02:00:00,0.2587303895382391
2022-01-13 03:00:00,0.26684649191919146
2022-01-13 04:00:00,0.2676826075757571
2022-01-13 05:00:00,0.26459369603174565
2022-01-13 06:00:00,0.23506752467532435
2022-01-13 07:00:00,0.1757548147907645
2022-01-13 08:00:00,0.20964589444444404
2022-01-13 09:00:00,0.5034458719336211
2022-01-13 10:00:00,1.051023714574313
2022-01-13 11:00:00,1.7683713269119745
2022-01-13 12:00:00,2.5008470603896074
2022-01-13 13:00:00,3.015265427200573
2022-01-13 14:00:00,3.1392295094516554
2022-01-13 15:00:00,2.8028428062770523
2022-01-13 16:00:00,2.1778147150072122
2022-01-13 17:00:00,1.5241817944444425
2022-01-13 18:00:00,0.9596132286435772
2022-01-13 19:00:00,0.570550782756132
2022-01-13 20:00:00,0.36586857395382333
2022-01-13 21:00:00,0.2835547012265508
2022-01-13 22:00:00,0.2817341407647903
2022-01-13 23:00:00,0.28162937806637767
2022-01-14 00:00:00,0.27525752842712803
2022-01-14 01:00:00,0.27441744999999956
2022-01-14 02:00:00,0.27452033492063455
2022-01-14 03:00:00,0.26940580548340504
2022-01-14 04:00:00,0.2586728502164498
2022-01-14 05:00:00,0.2454528536796533
2022-01-14 06:00:00,0.18115816529581502
2022-01-14 07:00:00,0.16353885959595926
2022-01-14 08:00:00,0.30169847251082205
2022-01-14 09:00:00,0.560947631890331
2022-01-14 10:00:00,0.8369103451659441
2022-01-14 11:00:00,1.0616943627705613
2022-01-14 12:00:00,1.1917392764069248
2022-01-14 13:00:00,1.226090937590186
2022-01-14 14:00:00,1.105209813419912
2022-01-14 15:00:00,0.9307026546176034
2022-01-14 16:00:00,0.7916958243145733
2022-01-14 17:00:00,0.6695949067821059
2022-01-14 18:00:00,0.5285180550505043
2022-01-14 19:00:00,0.38752970014429955
2022-01-14 20:00:00,0.2787203868686864
2022-01-14 21:00:00,0.24050239754689717
2022-01-14 22:00:00,0.23259385028859997
2022-01-14 23:00:00,0.23416918701298667
2022-01-15 00:00:00,0.24299229040404002
2022-01-15 01:00:00,0.25349267604617565
2022-01-15 02:00:00,0.26053747424242385
2022-01-15 03:00:00,0.2626007847763343
2022-01-15 04:00:00,0.2591973375180371
2022-01-15 05:00:00,0.2505468800144296
2022-01-15 06:00:00,0.2382013637806634
2022-01-15 07:00:00,0.21261647424242391
2022-01-15 08:00:00,0.2167011939393936
2022-01-15 09:00:00,0.308544367460317
2022-01-15 10:00:00,0.49597717669552593
2022-01-15 11:00:00,0.7380377588744579
2022-01-15 12:00:00,0.9299153578643566
2022-01-15 13:00:00,0.998006799278498
2022-01-15 14:00:00,0.91078122135642
2022-01-15 15:00:00,0.7065331479076469
2022-01-15 16:00:00,0.5636963867243858
2022-01-15 17:00:00,0.6160267691197681
2022-01-15 18:00:00,0.8807070316738803
2022-01-15 19:00:00,1.2038911754689736
2022-01-15 20:00:00,1.379966459884558
2022-01-15 21:00:00,1.3405615829004311
2022-01-15 22:00:00,1.103973076623375
