Datetime,OR
2022-01-11 06:00:00,0.2978340666666667
2022-01-11 07:00:00,0.3027626333333333
2022-01-11 08:00:00,0.3069911166666667
2022-01-11 09:00:00,0.4033722166666666
2022-01-11 10:00:00,0.9275984833333334
2022-01-11 11:00:00,1.5103373333333332
2022-01-11 12:00:00,1.9314296666666664
2022-01-11 13:00:00,2.356624666666667
2022-01-11 14:00:00,2.531747666666667
2022-01-11 15:00:00,2.293858833333333
2022-01-11 16:00:00,1.8747773333333333
2022-01-11 17:00:00,1.142121
2022-01-11 18:00:00,0.5849803833333334
2022-01-11 19:00:00,0.4498024666666666
2022-01-11 20:00:00,0.496205
2022-01-11 21:00:00,0.5377768166666667
2022-01-11 22:00:00,0.5042638
2022-01-11 23:00:00,0.4960089666666666
2022-01-12 00:00:00,0.5962305333333333
2022-01-12 01:00:00,0.6999713833333333
2022-01-12 02:00:00,0.7108367666666666
2022-01-12 03:00:00,0.5675018166666667
2022-01-12 04:00:00,0.3683285
2022-01-12 05:00:00,0.3068476333333333
2022-01-12 06:00:00,0.2926519166666666
2022-01-12 07:00:00,0.2871127333333333
2022-01-12 08:00:00,0.2880243333333333
2022-01-12 09:00:00,0.2973319666666666
2022-01-12 10:00:00,0.501441
2022-01-12 11:00:00,0.8931799333333333
2022-01-12 12:00:00,0.9684464
2022-01-12 13:00:00,0.8494762166666666
2022-01-12 14:00:00,0.5893534166666666
2022-01-12 15:00:00,0.4136540166666666
2022-01-12 16:00:00,0.3679793
2022-01-12 17:00:00,0.453422
2022-01-12 18:00:00,0.7596412333333333
2022-01-12 19:00:00,1.0367140333333331
2022-01-12 20:00:00,1.204723166666667
2022-01-12 21:00:00,0.96714565
2022-01-12 22:00:00,0.5464635833333333
2022-01-12 23:00:00,0.3510760333333333
2022-01-13 00:00:00,0.2994974166666667
2022-01-13 01:00:00,0.2825155
2022-01-13 02:00:00,0.2735461833333333
2022-01-13 03:00:00,0.2716472333333333
2022-01-13 04:00:00,0.2679760499999999
2022-01-13 05:00:00,0.2689974
2022-01-13 06:00:00,0.2682881166666667
2022-01-13 07:00:00,0.2720596
2022-01-13 08:00:00,0.2750884833333333
2022-01-13 09:00:00,0.31717115
2022-01-13 10:00:00,0.6868563333333333
2022-01-13 11:00:00,1.6818155
2022-01-13 12:00:00,2.788333166666667
2022-01-13 13:00:00,3.224143
2022-01-13 14:00:00,3.260455
2022-01-13 15:00:00,2.870913333333333
2022-01-13 16:00:00,2.1209148333333334
2022-01-13 17:00:00,1.454157666666667
2022-01-13 18:00:00,0.82277065
2022-01-13 19:00:00,0.48629635
2022-01-13 20:00:00,0.3928364166666666
2022-01-13 21:00:00,0.3351704
2022-01-13 22:00:00,0.29091645
2022-01-13 23:00:00,0.2760613333333334
2022-01-14 00:00:00,0.2923125666666666
2022-01-14 01:00:00,0.2858274333333333
2022-01-14 02:00:00,0.2543979666666666
2022-01-14 03:00:00,0.2758844166666667
2022-01-14 04:00:00,0.2655433666666666
2022-01-14 05:00:00,0.2511190333333333
2022-01-14 06:00:00,0.23597065
2022-01-14 07:00:00,0.22194575
2022-01-14 08:00:00,0.21268825
2022-01-14 09:00:00,0.2452561
2022-01-14 10:00:00,0.8678511166666667
2022-01-14 11:00:00,1.379880166666667
