Datetime,EWMA-2
2021-12-29 01:00:00,0.6400381849477917
2021-12-29 02:00:00,0.7553335949825972
2021-12-29 03:00:00,0.86776867610531
2021-12-29 04:00:00,0.80397325870177
2021-12-29 05:00:00,0.53281155290059
2021-12-29 06:00:00,0.35049581763353
2021-12-29 07:00:00,0.26991143921117666
2021-12-29 08:00:00,0.23381856862594774
2021-12-29 09:00:00,0.2195833228753159
2021-12-29 10:00:00,0.22853497429177194
2021-12-29 11:00:00,0.292532435875035
2021-12-29 12:00:00,0.3965067452916783
2021-12-29 13:00:00,0.46904372620833723
2021-12-29 14:00:00,0.5754381309583346
2021-12-29 15:00:00,0.6540418325416671
2021-12-29 16:00:00,0.5804768552916668
2021-12-29 17:00:00,0.4828776850972222
2021-12-29 18:00:00,0.5673198283657408
2021-12-29 19:00:00,0.579304409455247
2021-12-29 20:00:00,0.48840928092952673
2021-12-29 21:00:00,0.3589484269765089
2021-12-29 22:00:00,0.2793754201032807
2021-12-29 23:00:00,0.23836006225664907
2021-12-30 00:00:00,0.2193710540855497
2021-12-30 01:00:00,0.21580618469518317
2021-12-30 02:00:00,0.2318878393428388
2021-12-30 03:00:00,0.2562367797809463
2021-12-30 04:00:00,0.23924784881587097
2021-12-30 05:00:00,0.235718716271957
2021-12-30 06:00:00,0.2216515609795412
2021-12-30 07:00:00,0.2168045314376248
2021-12-30 08:00:00,0.2164502660347638
2021-12-30 09:00:00,0.21782106645603233
2021-12-30 10:00:00,0.2187126777075663
2021-12-30 11:00:00,0.25529998145807764
2021-12-30 12:00:00,0.31064602715269257
2021-12-30 13:00:00,0.3032539868286753
2021-12-30 14:00:00,0.2760450178317806
2021-12-30 15:00:00,0.2547595837217046
2021-12-30 16:00:00,0.2418499834627904
2021-12-30 17:00:00,0.23284540559870787
2021-12-30 18:00:00,0.22757725742179147
2021-12-30 19:00:00,0.2299113858072638
2021-12-30 20:00:00,0.23889922860242127
2021-12-30 21:00:00,0.24680584286747376
2021-12-30 22:00:00,0.25179366984471346
2021-12-30 23:00:00,0.2362707899482378
2021-12-31 00:00:00,0.22737668553830145
2021-12-31 01:00:00,0.22420515073498937
2021-12-31 02:00:00,0.22451156135610753
2021-12-31 03:00:00,0.2270155871187025
2021-12-31 04:00:00,0.23043184015067858
2021-12-31 05:00:00,0.2342122800502262
2021-12-31 06:00:00,0.2353658044611865
2021-12-31 07:00:00,0.2376618125981732
2021-12-31 08:00:00,0.23941107086605773
2021-12-31 09:00:00,0.24206970139979703
2021-12-31 10:00:00,0.2917948782443768
2021-12-31 11:00:00,0.7506747594147922
2021-12-31 12:00:00,1.5019886975827084
2021-12-31 13:00:00,2.114721010305347
2021-12-31 14:00:00,2.4102486701017822
2021-12-31 15:00:00,2.2189313344783717
2021-12-31 16:00:00,1.7039374448261237
2021-12-31 17:00:00,1.125429992719819
2021-12-31 18:00:00,0.7235681864621619
2021-12-31 19:00:00,0.5350990065984984
2021-12-31 20:00:00,0.46223559108838835
2021-12-31 21:00:00,0.4322876636961295
2021-12-31 22:00:00,0.40248245456537646
2021-12-31 23:00:00,0.3834074959662366
2022-01-01 00:00:00,0.3726165653220789
2022-01-01 01:00:00,0.3672401217740263
2022-01-01 02:00:00,0.365322329480231
2022-01-01 03:00:00,0.3658878209378548
2022-01-01 04:00:00,0.365903418090396
2022-01-01 05:00:00,0.4131016393634653
2022-01-01 06:00:00,0.42229269089893284
2022-01-01 07:00:00,0.4122566858551998
2022-01-01 08:00:00,0.40471678417395546
2022-01-01 09:00:00,0.40121526139131847
2022-01-01 10:00:00,0.39657713157488395
2022-01-01 11:00:00,0.41679188830273917
2022-01-01 12:00:00,0.4893315849898019
2022-01-01 13:00:00,0.5048801949966006
2022-01-01 14:00:00,0.6258215094433113
2022-01-01 15:00:00,0.8095771031477703
2022-01-01 16:00:00,0.8306775343825901
2022-01-01 17:00:00,0.7093886559053079
2022-01-01 18:00:00,0.6079792630795471
2022-01-01 19:00:00,0.5350974654709602
2022-01-01 20:00:00,0.49002315515698674
2022-01-01 21:00:00,0.46400389616344007
2022-01-01 22:00:00,0.45637259872114666
2022-01-01 23:00:00,0.45140966624038226
2022-01-02 00:00:00,0.48234801096901625
2022-01-02 01:00:00,0.592721725878561
2022-01-02 02:00:00,0.8673289086261871
2022-01-02 03:00:00,1.0834975250976182
2022-01-02 04:00:00,0.8877211639214282
2022-01-02 05:00:00,0.6168293657515871
2022-01-02 06:00:00,0.48931328858386236
2022-01-02 07:00:00,0.42736447397239863
2022-01-02 08:00:00,0.4003187357685773
2022-01-02 09:00:00,0.38785293414508126
2022-01-02 10:00:00,0.38311403360391594
2022-01-02 11:00:00,0.4569952556457497
2022-01-02 12:00:00,0.7426385074374722
2022-01-02 13:00:00,1.0184655024791573
2022-01-02 14:00:00,1.1713482786041634
2022-01-02 15:00:00,1.3154653150902766
2022-01-02 16:00:00,1.5616437716967588
2022-01-02 17:00:00,1.600286257232253
2022-01-02 18:00:00,1.2478925524107511
2022-01-02 19:00:00,1.0331435063591392
2022-01-02 20:00:00,1.3439951687863796
2022-01-02 21:00:00,2.0954458340399045
2022-01-02 22:00:00,2.080677389124413
2022-01-02 23:00:00,1.4506810297081376
2022-01-03 00:00:00,0.8747308876804903
2022-01-03 01:00:00,0.5941371736712746
2022-01-03 02:00:00,0.474864069001536
2022-01-03 03:00:00,0.42206932300051203
2022-01-03 04:00:00,0.4354622076668373
2022-01-03 05:00:00,0.42061224700005684
2022-01-03 06:00:00,0.39948320455557446
2022-01-03 07:00:00,0.3857432904074136
2022-01-03 08:00:00,0.38467754124691567
2022-01-03 09:00:00,0.39630194708230526
2022-01-03 10:00:00,0.7379329712496573
2022-01-03 11:00:00,1.656656657083219
2022-01-03 12:00:00,2.4959021079166286
2022-01-03 13:00:00,2.9995741470833206
2022-01-03 14:00:00,3.1313762712499953
2022-01-03 15:00:00,2.895124868194443
2022-01-03 16:00:00,2.4757555116203696
2022-01-03 17:00:00,2.1146011705401233
2022-01-03 18:00:00,1.9661550568467079
2022-01-03 19:00:00,1.9650287967266804
2022-01-03 20:00:00,2.1862528211311156
2022-01-03 21:00:00,2.2757031625992608
2022-01-03 22:00:00,1.896998831977531
2022-01-03 23:00:00,1.3478240884369548
2022-01-04 00:00:00,0.8609033183678738
2022-01-04 01:00:00,0.5953470839004025
2022-01-04 02:00:00,0.4746149724112453
2022-01-04 03:00:00,0.4182771574704151
2022-01-04 04:00:00,0.39628383026791614
2022-01-04 05:00:00,0.38519002120041645
2022-01-04 06:00:00,0.37937656262236097
2022-01-04 07:00:00,0.3773155764296759
2022-01-04 08:00:00,0.381257569921003
2022-01-04 09:00:00,0.4008811566403343
2022-01-04 10:00:00,0.8052320411023337
2022-01-04 11:00:00,1.9557146803674448
2022-01-04 12:00:00,3.429719671233593
2022-01-04 13:00:00,4.801648445966753
2022-01-04 14:00:00,5.808461148655584
2022-01-04 15:00:00,5.739598493996306
2022-01-04 16:00:00,4.554165831332102
2022-01-04 17:00:00,3.288667499332923
2022-01-04 18:00:00,2.2251089442220855
2022-01-04 19:00:00,1.470018781407362
2022-01-04 20:00:00,1.2135316271357872
2022-01-04 21:00:00,1.5392725423785956
2022-01-04 22:00:00,1.3271567474595318
2022-01-04 23:00:00,0.9593882824865105
2022-01-05 00:00:00,0.7712053719399479
2022-01-05 01:00:00,0.6674648350910938
2022-01-05 02:00:00,0.5934510228081423
2022-01-05 03:00:00,0.5451987631582697
2022-01-05 04:00:00,0.4731582654972009
2022-01-05 05:00:00,0.41912123294351145
2022-01-05 06:00:00,0.38746877764783705
2022-01-05 07:00:00,0.36946347032705684
2022-01-05 08:00:00,0.35677480122013006
2022-01-05 09:00:00,0.43190116707337667
2022-01-05 10:00:00,0.9428477890244589
2022-01-05 11:00:00,1.7197101518970417
2022-01-05 12:00:00,2.325596161743458
2022-01-05 13:00:00,2.7123084983589303
2022-01-05 14:00:00,2.802542943897421
2022-01-05 15:00:00,2.4573269812991407
2022-01-05 16:00:00,2.2479033270997135
2022-01-05 17:00:00,2.0474547756999044
2022-01-05 18:00:00,1.7652323696777459
2022-01-05 19:00:00,1.5307787898925818
2022-01-05 20:00:00,1.3942595966308606
2022-01-05 21:00:00,1.195708132210287
2022-01-05 22:00:00,0.8758436662923179
2022-01-05 23:00:00,0.6307657665418838
2022-01-06 00:00:00,0.5061628332917391
2022-01-06 01:00:00,0.5345821666528019
2022-01-06 02:00:00,0.6481629999953784
2022-01-06 03:00:00,0.6833542777762373
2022-01-06 04:00:00,0.5669226703698569
2022-01-06 05:00:00,0.4512995345677301
2022-01-06 06:00:00,0.3912858226336877
2022-01-06 07:00:00,0.3597266853223403
2022-01-06 08:00:00,0.3460548617741135
2022-01-06 09:00:00,0.48845550948026006
2022-01-06 10:00:00,0.9430163364934201
2022-01-06 11:00:00,1.5816974454978066
2022-01-06 12:00:00,2.100821370721491
2022-01-06 13:00:00,2.2481165680182746
2022-01-06 14:00:00,2.0178823004505357
2022-01-06 15:00:00,1.583725433483512
2022-01-06 16:00:00,1.0339652667167263
2022-01-06 17:00:00,0.641941055572242
2022-01-06 18:00:00,0.4715342629685251
2022-01-06 19:00:00,0.4125926432117305
2022-01-06 20:00:00,0.3785242921816879
2022-01-06 21:00:00,0.36041570850500704
2022-01-06 22:00:00,0.3517825361683357
2022-01-06 23:00:00,0.344862523167223
2022-01-07 00:00:00,0.33971431883351877
2022-01-07 01:00:00,0.33925669516672846
2022-01-07 02:00:00,0.3532950761666872
2022-01-07 03:00:00,0.37313378094445127
2022-01-07 04:00:00,0.36247002698148373
2022-01-07 05:00:00,0.34756984232716126
2022-01-07 06:00:00,0.33650952522016486
2022-01-07 07:00:00,0.3281489195178327
2022-01-07 08:00:00,0.32269705095038864
2022-01-07 09:00:00,0.3661519836501296
2022-01-07 10:00:00,0.7101855834389319
2022-01-07 11:00:00,1.3013818611463106
2022-01-07 12:00:00,2.0821897314932145
2022-01-07 13:00:00,2.4919787993866267
2022-01-07 14:00:00,2.3824790442399864
2022-01-07 15:00:00,1.884618903635551
2022-01-07 16:00:00,1.260971745656295
2022-01-07 17:00:00,0.7989506596632096
2022-01-07 18:00:00,0.6004760087766254
2022-01-07 19:00:00,0.7531123584810974
2022-01-07 20:00:00,1.3071608972714768
2022-01-07 21:00:00,1.7808267435349365
2022-01-07 22:00:00,1.9152805811783122
2022-01-07 23:00:00,1.6875359715038818
2022-01-08 00:00:00,1.2878330349457383
2022-01-08 01:00:00,0.9632678560930239
2022-01-08 02:00:00,0.7659479631421191
2022-01-08 03:00:00,0.5673102432695952
2022-01-08 04:00:00,0.45917252553430943
2022-01-08 05:00:00,0.3958021196225475
2022-01-08 06:00:00,0.3625896065408492
2022-01-08 07:00:00,0.34848002440250525
2022-01-08 08:00:00,0.34243970813416835
2022-01-08 09:00:00,0.3426935693780561
2022-01-08 10:00:00,0.4932220009037965
2022-01-08 11:00:00,1.243726778079043
2022-01-08 12:00:00,2.2237318149152365
2022-01-08 13:00:00,3.1047788271939676
2022-01-08 14:00:00,3.4743963868424332
2022-01-08 15:00:00,3.3920296845030338
2022-01-08 16:00:00,2.9532034503899003
2022-01-08 17:00:00,2.2477429279077445
2022-01-08 18:00:00,1.5002659426359148
2022-01-08 19:00:00,0.9797908142119717
2022-01-08 20:00:00,0.7809961269595461
2022-01-08 21:00:00,0.6332113867642931
2022-01-08 22:00:00,0.5219556955880977
2022-01-08 23:00:00,0.4485532651960326
2022-01-09 00:00:00,0.39993262173201083
2022-01-09 01:00:00,0.37960649613289243
2022-01-09 02:00:00,0.36486610982207524
2022-01-09 03:00:00,0.3410647143851362
2022-01-09 04:00:00,0.3249555492394898
2022-01-09 05:00:00,0.3162174719687188
2022-01-09 06:00:00,0.31387597954512847
2022-01-09 07:00:00,0.3185745598483761
2022-01-09 08:00:00,0.31908749772723644
2022-01-09 09:00:00,0.318751288131301
2022-01-09 10:00:00,0.3428663071548781
2022-01-09 11:00:00,0.5948883801627372
2022-01-09 12:00:00,1.08659790449869
2022-01-09 13:00:00,1.5944848570551189
2022-01-09 14:00:00,1.9607141745739285
2022-01-09 15:00:00,2.110985947080198
2022-01-09 16:00:00,1.9334025379156214
2022-01-09 17:00:00,1.5329496237496518
2022-01-09 18:00:00,1.1105377079165506
2022-01-09 19:00:00,0.8574321581944058
2022-01-09 20:00:00,0.8031326193981353
2022-01-09 21:00:00,0.7171306731327117
2022-01-09 22:00:00,0.5846515243775706
2022-01-09 23:00:00,0.4837039525703013
2022-01-10 00:00:00,0.409000150856767
2022-01-10 01:00:00,0.3831470613967001
2022-01-10 02:00:00,0.4329213982433444
2022-01-10 03:00:00,0.4695381771922259
2022-01-10 04:00:00,0.42312007017518644
2022-01-10 05:00:00,0.35904525672506216
2022-01-10 06:00:00,0.3254111077972429
2022-01-10 07:00:00,0.3128543359324143
2022-01-10 08:00:00,0.30784867864413806
2022-01-10 09:00:00,0.3501962817702683
2022-01-10 10:00:00,0.8142772828123116
2022-01-10 11:00:00,1.2751177609374373
2022-01-10 12:00:00,1.617470698090257
2022-01-10 13:00:00,1.7414511215856407
2022-01-10 14:00:00,1.4632953071952137
2022-01-10 15:00:00,1.1762889690650713
2022-01-10 16:00:00,0.8612886563550237
2022-01-10 17:00:00,0.6622704410072302
2022-01-10 18:00:00,0.661949435891299
2022-01-10 19:00:00,0.8806948564082109
2022-01-10 20:00:00,1.1554625076916256
2022-01-10 21:00:00,1.2245067247860972
2022-01-10 22:00:00,0.9838360749286991
2022-01-10 23:00:00,0.6805064027540109
2022-01-11 00:00:00,0.4790637898068925
2022-01-11 01:00:00,0.37953248549118634
2022-01-11 02:00:00,0.35243320627483987
2022-01-11 03:00:00,0.3297776465360578
2022-01-11 04:00:00,0.31026273773424146
2022-01-11 05:00:00,0.3026443348003027
2022-01-11 06:00:00,0.2994374893778787
2022-01-11 07:00:00,0.3016542520148484
2022-01-11 08:00:00,0.30521216178272725
2022-01-11 09:00:00,0.3706521983720201
2022-01-11 10:00:00,0.7419497216795623
2022-01-11 11:00:00,1.2542081294487428
2022-01-11 12:00:00,1.7056891542606918
2022-01-11 13:00:00,2.139646162531342
2022-01-11 14:00:00,2.401047165288225
2022-01-11 15:00:00,2.329588277318297
2022-01-11 16:00:00,2.0263809813283213
2022-01-11 17:00:00,1.4368743271094404
2022-01-11 18:00:00,0.8689450312587024
2022-01-11 19:00:00,0.5895166548640118
2022-01-11 20:00:00,0.5273088849546707
2022-01-11 21:00:00,0.5342875060960013
2022-01-11 22:00:00,0.5142717020320005
2022-01-11 23:00:00,0.5020965451217779
2022-01-12 00:00:00,0.5648525372628148
2022-01-12 01:00:00,0.6549317679764938
2022-01-12 02:00:00,0.6922017671032756
2022-01-12 03:00:00,0.6090684668122031
2022-01-12 04:00:00,0.4485751556040677
2022-01-12 05:00:00,0.3540901407569115
2022-01-12 06:00:00,0.31313132469674826
2022-01-12 07:00:00,0.2957855971211383
2022-01-12 08:00:00,0.29061142126260164
2022-01-12 09:00:00,0.2950917848653116
2022-01-12 10:00:00,0.4326579282884372
2022-01-12 11:00:00,0.7396725983183678
2022-01-12 12:00:00,0.8921884661061226
2022-01-12 13:00:00,0.8637136331464853
2022-01-12 14:00:00,0.6808068221599395
2022-01-12 15:00:00,0.5027049518310909
2022-01-12 16:00:00,0.41288785061036365
2022-01-12 17:00:00,0.43991061687012123
2022-01-12 18:00:00,0.6530643611789293
2022-01-12 19:00:00,0.9088308092818652
2022-01-12 20:00:00,1.1060923808717331
2022-01-12 21:00:00,1.0134612269572443
2022-01-12 22:00:00,0.7021294645413036
2022-01-12 23:00:00,0.4680938437359901
2022-01-13 00:00:00,0.3556962256897745
2022-01-13 01:00:00,0.30690907522992483
2022-01-13 02:00:00,0.28466714729886383
2022-01-13 03:00:00,0.2759872046551768
2022-01-13 04:00:00,0.2706464348850589
2022-01-13 05:00:00,0.2695470782950196
2022-01-13 06:00:00,0.26870777054278433
2022-01-13 07:00:00,0.27094232351426145
2022-01-13 08:00:00,0.27370643006030937
2022-01-13 09:00:00,0.3026829100201031
2022-01-13 10:00:00,0.5587985255622565
2022-01-13 11:00:00,1.307476508520752
2022-01-13 12:00:00,2.2947142806180287
2022-01-13 13:00:00,2.9143334268726764
2022-01-13 14:00:00,3.145081142290892
2022-01-13 15:00:00,2.9623026029858526
2022-01-13 16:00:00,2.4013774232175065
2022-01-13 17:00:00,1.7698975855169468
2022-01-13 18:00:00,1.138479628505649
2022-01-13 19:00:00,0.7036907761685498
2022-01-13 20:00:00,0.49645453650062765
2022-01-13 21:00:00,0.3889317788335426
2022-01-13 22:00:00,0.32358822627784756
2022-01-13 23:00:00,0.2919036309815048
2022-01-14 00:00:00,0.2921762547716127
2022-01-14 01:00:00,0.28794370714609313
2022-01-14 02:00:00,0.26557988015980877
2022-01-14 03:00:00,0.27244957116438073
2022-01-14 04:00:00,0.26784543483257134
2022-01-14 05:00:00,0.25669450049974596
2022-01-14 06:00:00,0.24287860016658197
2022-01-14 07:00:00,0.228923366722194
2022-01-14 08:00:00,0.21809995557406467
2022-01-14 09:00:00,0.23620405185802157
2022-01-14 10:00:00,0.657302095063785
2022-01-14 11:00:00,1.1390208094657064
2022-01-14 12:00:00,1.2810001587107909
2022-01-14 13:00:00,1.1466664195702636
2022-01-14 14:00:00,1.0146532620789768
2022-01-14 15:00:00,0.9507968651374368
2022-01-14 16:00:00,0.9504827550458124
2022-01-14 17:00:00,0.7820066516819375
2022-01-14 18:00:00,0.5537192394495347
2022-01-14 19:00:00,0.41261550203873376
2022-01-14 20:00:00,0.3323530340129113
2022-01-14 21:00:00,0.28302620022652597
2022-01-14 22:00:00,0.2536194889643975
2022-01-14 23:00:00,0.23761021854368802
2022-01-15 00:00:00,0.2305455395145627
2022-01-15 01:00:00,0.24646755761596528
2022-01-15 02:00:00,0.2753981969830995
2022-01-15 03:00:00,0.26889628788325537
2022-01-15 04:00:00,0.25541831818330735
2022-01-15 05:00:00,0.24645130606110238
2022-01-15 06:00:00,0.24527992424258965
2022-01-15 07:00:00,0.24795846363641877
2022-01-15 08:00:00,0.2522162545454729
2022-01-15 09:00:00,0.25552111818182427
2022-01-15 10:00:00,0.300763194949497
2022-01-15 11:00:00,0.5586397316498323
2022-01-15 12:00:00,0.8923806327721663
2022-01-15 13:00:00,1.0850456553684997
2022-01-15 14:00:00,1.0488775184561665
2022-01-15 15:00:00,0.7814636728187222
2022-01-15 16:00:00,0.5382563020506852
2022-01-15 17:00:00,0.46710361179467286
2022-01-15 18:00:00,0.6520912372648909
2022-01-15 19:00:00,1.070965601310519
2022-01-15 20:00:00,1.4398583115479509
2022-01-15 21:00:00,1.5410769927382055
2022-01-15 22:00:00,1.2195428420238463
